Tamanio,Iteracion,Ntiradas_Ganar,LineaGanadora
9,0,81,N
9,1,81,N
9,2,81,N
9,3,81,N
9,4,81,N
9,5,81,N
9,6,81,N
9,7,81,N
9,8,81,N
9,9,81,N
9,10,81,N
9,11,81,N
9,12,81,N
9,13,81,N
9,14,81,N
9,15,81,N
9,16,81,N
9,17,81,N
9,18,81,N
9,19,81,N
9,20,81,N
9,21,81,N
9,22,81,N
9,23,81,N
9,24,81,N
9,25,81,N
9,26,81,N
9,27,81,N
9,28,81,N
9,29,81,N
9,30,81,N
9,31,81,N
9,32,81,N
9,33,81,N
9,34,81,N
9,35,81,N
9,36,81,N
9,37,81,N
9,38,81,N
9,39,81,N
9,40,81,N
9,41,81,N
9,42,81,N
9,43,81,N
9,44,81,N
9,45,81,N
9,46,81,N
9,47,81,N
9,48,81,N
9,49,81,N
9,50,81,N
9,51,81,N
9,52,81,N
9,53,81,N
9,54,81,N
9,55,70,V
9,56,81,N
9,57,81,N
9,58,81,N
9,59,78,H
9,60,81,N
9,61,81,N
9,62,81,N
9,63,81,N
9,64,81,N
9,65,81,N
9,66,81,N
9,67,81,N
9,68,81,N
9,69,81,N
9,70,81,N
9,71,81,N
9,72,81,N
9,73,81,N
9,74,81,N
9,75,81,N
9,76,81,N
9,77,81,N
9,78,81,N
9,79,81,N
9,80,81,N
9,81,81,N
9,82,81,N
9,83,81,N
9,84,80,V
9,85,81,N
9,86,81,V
9,87,81,N
9,88,81,N
9,89,81,N
9,90,81,N
9,91,81,N
9,92,81,N
9,93,81,N
9,94,81,N
9,95,81,N
9,96,81,N
9,97,81,N
9,98,81,N
9,99,81,N
9,100,81,N
9,101,81,N
9,102,81,N
9,103,81,N
9,104,81,N
9,105,81,N
9,106,81,N
9,107,81,N
9,108,81,N
9,109,81,N
9,110,81,N
9,111,81,N
9,112,81,N
9,113,81,N
9,114,76,V
9,115,81,N
9,116,81,N
9,117,81,N
9,118,81,N
9,119,81,N
9,120,81,N
9,121,81,N
9,122,81,N
9,123,81,N
9,124,81,N
9,125,81,N
9,126,81,N
9,127,81,N
9,128,81,N
9,129,81,N
9,130,81,N
9,131,81,N
9,132,81,N
9,133,81,N
9,134,81,N
9,135,81,N
9,136,81,N
9,137,81,N
9,138,81,N
9,139,81,N
9,140,81,N
9,141,81,N
9,142,81,N
9,143,81,N
9,144,81,N
9,145,81,N
9,146,60,V
9,147,81,N
9,148,81,N
9,149,81,N
9,150,78,H
9,151,81,N
9,152,81,N
9,153,81,N
9,154,81,N
9,155,81,N
9,156,81,N
9,157,81,N
9,158,81,N
9,159,81,N
9,160,81,N
9,161,81,N
9,162,81,N
9,163,81,N
9,164,81,N
9,165,81,N
9,166,81,N
9,167,81,N
9,168,81,N
9,169,81,N
9,170,81,N
9,171,81,N
9,172,81,N
9,173,81,N
9,174,81,N
9,175,81,N
9,176,81,N
9,177,81,N
9,178,81,N
9,179,81,N
9,180,81,N
9,181,81,N
9,182,81,N
9,183,81,N
9,184,81,N
9,185,80,H
9,186,81,N
9,187,77,D
9,188,81,N
9,189,81,N
9,190,81,N
9,191,81,N
9,192,81,N
9,193,81,N
9,194,81,N
9,195,81,N
9,196,80,V
9,197,76,V
9,198,81,N
9,199,81,N
9,200,81,N
9,201,81,N
9,202,81,N
9,203,81,N
9,204,81,N
9,205,81,N
9,206,81,N
9,207,81,N
9,208,81,N
9,209,81,N
9,210,81,N
9,211,81,N
9,212,80,H
9,213,81,N
9,214,81,N
9,215,81,N
9,216,81,N
9,217,81,N
9,218,81,N
9,219,73,H
9,220,81,N
9,221,81,N
9,222,81,N
9,223,81,N
9,224,81,N
9,225,81,N
9,226,81,N
9,227,81,N
9,228,81,N
9,229,81,N
9,230,81,N
9,231,81,N
9,232,81,N
9,233,81,N
9,234,81,N
9,235,81,N
9,236,81,N
9,237,81,N
9,238,81,N
9,239,81,N
9,240,81,N
9,241,81,N
9,242,81,N
9,243,81,N
9,244,81,N
9,245,81,N
9,246,81,N
9,247,81,N
9,248,81,N
9,249,81,N
9,250,81,N
9,251,81,N
9,252,81,N
9,253,81,N
9,254,81,N
9,255,81,N
9,256,81,N
9,257,81,N
9,258,74,H
9,259,81,N
9,260,81,N
9,261,81,N
9,262,81,N
9,263,81,N
9,264,68,V
9,265,81,N
9,266,81,N
9,267,81,N
9,268,81,N
9,269,81,N
9,270,81,N
9,271,81,N
9,272,81,N
9,273,81,N
9,274,81,N
9,275,81,N
9,276,81,N
9,277,81,N
9,278,81,N
9,279,81,N
9,280,81,N
9,281,81,N
9,282,81,N
9,283,81,N
9,284,81,N
9,285,81,N
9,286,64,V
9,287,81,N
9,288,81,N
9,289,81,N
9,290,81,N
9,291,81,N
9,292,81,N
9,293,81,N
9,294,73,H
9,295,81,N
9,296,81,N
9,297,81,N
9,298,80,H
9,299,81,N
9,300,81,N
9,301,81,N
9,302,81,N
9,303,81,N
9,304,81,N
9,305,81,N
9,306,81,N
9,307,81,N
9,308,81,N
9,309,81,N
9,310,81,N
9,311,81,N
9,312,81,N
9,313,81,N
9,314,81,N
9,315,81,N
9,316,81,N
9,317,81,N
9,318,81,N
9,319,81,N
9,320,81,N
9,321,81,N
9,322,81,N
9,323,81,N
9,324,81,N
9,325,81,N
9,326,81,N
9,327,81,N
9,328,81,N
9,329,81,N
9,330,81,N
9,331,81,N
9,332,81,N
9,333,81,N
9,334,81,N
9,335,81,N
9,336,81,N
9,337,81,N
9,338,81,N
9,339,81,N
9,340,81,N
9,341,81,N
9,342,81,N
9,343,81,N
9,344,81,N
9,345,81,N
9,346,81,N
9,347,81,N
9,348,81,N
9,349,81,N
9,350,81,N
9,351,81,N
9,352,81,N
9,353,80,D
9,354,81,N
9,355,81,N
9,356,81,N
9,357,81,N
9,358,81,N
9,359,81,N
9,360,81,N
9,361,81,N
9,362,81,N
9,363,81,N
9,364,81,N
9,365,81,N
9,366,81,N
9,367,81,N
9,368,81,N
9,369,81,N
9,370,81,N
9,371,81,N
9,372,81,N
9,373,81,N
9,374,81,N
9,375,81,N
9,376,81,N
9,377,81,N
9,378,81,N
9,379,81,N
9,380,81,N
9,381,81,N
9,382,81,N
9,383,81,N
9,384,81,N
9,385,81,N
9,386,81,N
9,387,81,N
9,388,81,N
9,389,69,H
9,390,81,N
9,391,81,N
9,392,81,N
9,393,73,V
9,394,81,N
9,395,81,N
9,396,81,N
9,397,81,N
9,398,81,V
9,399,81,N
9,400,81,N
9,401,81,N
9,402,81,N
9,403,81,N
9,404,81,N
9,405,81,N
9,406,81,N
9,407,81,N
9,408,81,N
9,409,81,N
9,410,81,N
9,411,81,N
9,412,81,N
9,413,81,N
9,414,81,N
9,415,81,N
9,416,81,N
9,417,81,N
9,418,81,N
9,419,81,N
9,420,81,N
9,421,81,N
9,422,81,N
9,423,81,N
9,424,81,N
9,425,81,N
9,426,81,N
9,427,81,N
9,428,81,N
9,429,81,N
9,430,81,N
9,431,81,N
9,432,81,N
9,433,81,N
9,434,81,N
9,435,81,N
9,436,81,N
9,437,81,N
9,438,81,N
9,439,81,N
9,440,80,H
9,441,81,N
9,442,81,N
9,443,81,N
9,444,81,N
9,445,81,N
9,446,81,N
9,447,81,N
9,448,81,N
9,449,81,N
9,450,81,N
9,451,81,N
9,452,79,V
9,453,81,N
9,454,81,N
9,455,81,N
9,456,81,N
9,457,81,N
9,458,81,N
9,459,81,N
9,460,81,N
9,461,77,V
9,462,81,N
9,463,81,N
9,464,81,N
9,465,81,N
9,466,81,N
9,467,81,N
9,468,81,N
9,469,81,N
9,470,81,N
9,471,73,V
9,472,81,N
9,473,81,N
9,474,81,N
9,475,81,V
9,476,81,N
9,477,81,N
9,478,81,N
9,479,81,N
9,480,81,N
9,481,81,N
9,482,81,N
9,483,81,N
9,484,81,N
9,485,81,N
9,486,81,N
9,487,81,N
9,488,81,N
9,489,81,N
9,490,73,V
9,491,81,N
9,492,81,N
9,493,81,N
9,494,81,N
9,495,81,N
9,496,81,N
9,497,81,N
9,498,81,N
9,499,81,N
9,500,81,N
9,501,81,N
9,502,81,N
9,503,81,N
9,504,81,N
9,505,81,N
9,506,81,N
9,507,81,N
9,508,81,N
9,509,81,N
9,510,81,N
9,511,81,N
9,512,81,N
9,513,81,N
9,514,81,N
9,515,81,N
9,516,81,N
9,517,81,N
9,518,81,N
9,519,81,N
9,520,81,N
9,521,81,N
9,522,81,N
9,523,81,N
9,524,81,N
9,525,81,N
9,526,81,N
9,527,81,N
9,528,81,N
9,529,81,N
9,530,76,H
9,531,81,N
9,532,81,N
9,533,81,N
9,534,81,N
9,535,81,N
9,536,81,N
9,537,81,N
9,538,81,N
9,539,81,N
9,540,81,N
9,541,81,N
9,542,81,N
9,543,81,N
9,544,81,N
9,545,81,N
9,546,81,N
9,547,81,N
9,548,81,N
9,549,81,N
9,550,81,N
9,551,81,N
9,552,81,N
9,553,81,N
9,554,81,N
9,555,81,N
9,556,81,N
9,557,81,N
9,558,81,N
9,559,81,N
9,560,81,N
9,561,79,H
9,562,81,N
9,563,79,D
9,564,81,N
9,565,81,N
9,566,81,N
9,567,81,N
9,568,81,N
9,569,81,N
9,570,81,N
9,571,81,N
9,572,67,H
9,573,81,N
9,574,81,N
9,575,81,N
9,576,81,N
9,577,81,N
9,578,81,N
9,579,81,N
9,580,81,N
9,581,81,N
9,582,78,H
9,583,81,N
9,584,81,N
9,585,81,N
9,586,81,N
9,587,81,N
9,588,81,N
9,589,81,N
9,590,81,N
9,591,81,N
9,592,81,N
9,593,81,N
9,594,81,N
9,595,81,N
9,596,81,N
9,597,81,N
9,598,81,N
9,599,81,N
9,600,81,N
9,601,81,N
9,602,81,N
9,603,81,N
9,604,81,N
9,605,81,N
9,606,81,N
9,607,81,N
9,608,81,N
9,609,81,N
9,610,81,N
9,611,71,V
9,612,81,N
9,613,81,N
9,614,81,N
9,615,81,N
9,616,62,V
9,617,81,N
9,618,79,D
9,619,81,N
9,620,81,N
9,621,81,N
9,622,81,N
9,623,81,N
9,624,81,N
9,625,81,N
9,626,79,H
9,627,81,N
9,628,81,N
9,629,64,D
9,630,81,N
9,631,81,N
9,632,81,N
9,633,81,N
9,634,81,N
9,635,81,N
9,636,81,N
9,637,81,N
9,638,81,N
9,639,81,N
9,640,81,N
9,641,81,N
9,642,81,N
9,643,81,N
9,644,81,N
9,645,81,N
9,646,81,N
9,647,81,N
9,648,81,N
9,649,81,N
9,650,81,N
9,651,81,N
9,652,81,N
9,653,81,N
9,654,81,N
9,655,81,N
9,656,81,N
9,657,81,N
9,658,81,N
9,659,81,N
9,660,81,N
9,661,81,N
9,662,81,N
9,663,81,N
9,664,73,V
9,665,81,N
9,666,81,N
9,667,81,N
9,668,81,N
9,669,81,N
9,670,81,N
9,671,81,N
9,672,81,N
9,673,81,N
9,674,81,N
9,675,81,N
9,676,68,D
9,677,81,N
9,678,81,N
9,679,81,N
9,680,81,N
9,681,81,N
9,682,81,N
9,683,81,N
9,684,81,N
9,685,81,N
9,686,81,N
9,687,81,N
9,688,81,N
9,689,81,N
9,690,81,N
9,691,81,N
9,692,81,N
9,693,81,N
9,694,81,N
9,695,81,N
9,696,81,N
9,697,81,N
9,698,81,N
9,699,81,N
9,700,81,N
9,701,81,N
9,702,81,N
9,703,81,N
9,704,81,N
9,705,81,N
9,706,81,N
9,707,81,N
9,708,81,N
9,709,81,N
9,710,81,N
9,711,81,N
9,712,81,N
9,713,81,N
9,714,81,N
9,715,81,N
9,716,81,N
9,717,81,N
9,718,81,N
9,719,81,N
9,720,81,N
9,721,81,N
9,722,81,N
9,723,81,N
9,724,81,N
9,725,81,N
9,726,81,N
9,727,81,N
9,728,81,N
9,729,81,N
9,730,81,N
9,731,81,N
9,732,81,N
9,733,81,N
9,734,81,N
9,735,75,H
9,736,81,N
9,737,81,N
9,738,81,N
9,739,81,N
9,740,81,N
9,741,81,N
9,742,81,N
9,743,81,N
9,744,81,N
9,745,81,N
9,746,81,N
9,747,81,N
9,748,81,N
9,749,81,N
9,750,81,N
9,751,81,N
9,752,81,N
9,753,81,N
9,754,81,N
9,755,69,H
9,756,81,N
9,757,81,N
9,758,81,N
9,759,81,N
9,760,81,N
9,761,81,N
9,762,81,N
9,763,81,N
9,764,81,N
9,765,81,N
9,766,81,N
9,767,81,N
9,768,81,N
9,769,81,N
9,770,81,N
9,771,81,N
9,772,81,N
9,773,81,N
9,774,81,N
9,775,81,N
9,776,81,N
9,777,81,N
9,778,81,N
9,779,81,N
9,780,81,N
9,781,81,N
9,782,81,N
9,783,81,N
9,784,81,N
9,785,81,N
9,786,72,H
9,787,81,N
9,788,81,N
9,789,81,N
9,790,81,N
9,791,81,N
9,792,81,N
9,793,81,N
9,794,81,N
9,795,81,N
9,796,81,N
9,797,81,N
9,798,81,N
9,799,81,N
9,800,81,N
9,801,81,N
9,802,81,N
9,803,76,V
9,804,81,N
9,805,81,N
9,806,81,N
9,807,80,H
9,808,81,N
9,809,81,N
9,810,81,N
9,811,81,N
9,812,81,N
9,813,81,N
9,814,81,N
9,815,81,N
9,816,81,N
9,817,81,N
9,818,81,N
9,819,81,N
9,820,81,N
9,821,81,N
9,822,81,N
9,823,81,N
9,824,79,H
9,825,81,N
9,826,81,N
9,827,81,N
9,828,81,N
9,829,81,N
9,830,81,N
9,831,81,N
9,832,81,N
9,833,81,N
9,834,81,N
9,835,81,N
9,836,81,N
9,837,81,N
9,838,81,N
9,839,81,N
9,840,81,N
9,841,81,N
9,842,81,N
9,843,81,N
9,844,81,N
9,845,81,N
9,846,81,N
9,847,81,N
9,848,81,N
9,849,81,N
9,850,81,N
9,851,81,N
9,852,81,N
9,853,81,N
9,854,81,N
9,855,81,N
9,856,81,N
9,857,81,N
9,858,81,N
9,859,81,N
9,860,81,N
9,861,81,N
9,862,81,N
9,863,81,N
9,864,81,N
9,865,81,N
9,866,81,N
9,867,81,N
9,868,81,N
9,869,81,N
9,870,81,N
9,871,81,N
9,872,81,N
9,873,81,N
9,874,81,N
9,875,68,V
9,876,81,N
9,877,81,N
9,878,81,N
9,879,81,N
9,880,81,N
9,881,81,N
9,882,81,N
9,883,81,N
9,884,81,N
9,885,68,V
9,886,81,N
9,887,81,N
9,888,81,N
9,889,81,N
9,890,81,N
9,891,81,N
9,892,81,N
9,893,81,N
9,894,81,N
9,895,81,N
9,896,81,N
9,897,81,N
9,898,81,N
9,899,81,N
9,900,81,N
9,901,81,N
9,902,81,N
9,903,81,N
9,904,81,N
9,905,81,N
9,906,81,N
9,907,81,N
9,908,81,N
9,909,81,N
9,910,81,N
9,911,81,N
9,912,81,N
9,913,81,N
9,914,81,N
9,915,81,N
9,916,81,N
9,917,81,N
9,918,81,N
9,919,81,N
9,920,81,N
9,921,81,N
9,922,81,N
9,923,81,N
9,924,81,N
9,925,80,V
9,926,81,N
9,927,81,N
9,928,81,N
9,929,81,N
9,930,81,N
9,931,81,N
9,932,81,N
9,933,81,N
9,934,81,N
9,935,81,N
9,936,81,N
9,937,81,N
9,938,81,N
9,939,81,N
9,940,70,H
9,941,81,N
9,942,81,N
9,943,81,N
9,944,81,N
9,945,81,N
9,946,81,N
9,947,81,N
9,948,81,N
9,949,81,N
9,950,81,N
9,951,81,N
9,952,81,N
9,953,81,N
9,954,81,N
9,955,81,N
9,956,81,N
9,957,81,N
9,958,81,N
9,959,81,N
9,960,81,N
9,961,81,N
9,962,81,N
9,963,81,N
9,964,81,N
9,965,81,N
9,966,81,N
9,967,81,N
9,968,81,N
9,969,81,N
9,970,81,N
9,971,81,N
9,972,81,N
9,973,81,N
9,974,81,N
9,975,81,N
9,976,81,N
9,977,81,N
9,978,81,N
9,979,81,N
9,980,81,N
9,981,67,H
9,982,81,N
9,983,81,N
9,984,81,N
9,985,81,N
9,986,81,N
9,987,81,N
9,988,81,N
9,989,81,N
9,990,81,N
9,991,81,N
9,992,81,N
9,993,81,N
9,994,76,V
9,995,81,N
9,996,81,N
9,997,81,N
9,998,70,H
9,999,81,N
9,1000,81,N
9,1001,81,N
9,1002,81,N
9,1003,81,N
9,1004,81,N
9,1005,81,N
9,1006,81,N
9,1007,81,N
9,1008,81,N
9,1009,81,N
9,1010,81,N
9,1011,81,N
9,1012,81,N
9,1013,81,N
9,1014,81,N
9,1015,81,H
9,1016,81,N
9,1017,81,N
9,1018,81,N
9,1019,81,N
9,1020,81,N
9,1021,81,N
9,1022,73,D
9,1023,81,N
9,1024,81,N
9,1025,81,N
9,1026,81,N
9,1027,81,N
9,1028,81,N
9,1029,81,N
9,1030,81,N
9,1031,81,N
9,1032,81,N
9,1033,81,N
9,1034,81,N
9,1035,81,N
9,1036,81,N
9,1037,81,N
9,1038,81,N
9,1039,81,N
9,1040,81,N
9,1041,81,N
9,1042,81,N
9,1043,81,N
9,1044,81,N
9,1045,81,N
9,1046,81,N
9,1047,81,N
9,1048,81,N
9,1049,81,N
9,1050,81,N
9,1051,81,N
9,1052,81,N
9,1053,81,N
9,1054,81,N
9,1055,81,N
9,1056,81,N
9,1057,81,N
9,1058,81,N
9,1059,81,N
9,1060,81,N
9,1061,81,N
9,1062,81,N
9,1063,81,N
9,1064,81,N
9,1065,81,N
9,1066,81,N
9,1067,81,N
9,1068,73,H
9,1069,81,N
9,1070,81,N
9,1071,81,N
9,1072,81,N
9,1073,81,N
9,1074,81,N
9,1075,81,N
9,1076,81,N
9,1077,81,N
9,1078,81,N
9,1079,81,N
9,1080,81,N
9,1081,81,N
9,1082,81,N
9,1083,81,N
9,1084,81,N
9,1085,81,N
9,1086,81,N
9,1087,81,N
9,1088,81,N
9,1089,81,N
9,1090,81,N
9,1091,81,N
9,1092,81,N
9,1093,81,N
9,1094,81,N
9,1095,81,N
9,1096,81,N
9,1097,81,N
9,1098,81,N
9,1099,81,N
9,1100,81,N
9,1101,81,N
9,1102,81,N
9,1103,81,N
9,1104,81,N
9,1105,69,D
9,1106,81,N
9,1107,81,N
9,1108,81,N
9,1109,81,N
9,1110,81,N
9,1111,81,N
9,1112,81,N
9,1113,81,N
9,1114,81,N
9,1115,81,N
9,1116,81,N
9,1117,81,N
9,1118,81,N
9,1119,81,N
9,1120,81,N
9,1121,81,N
9,1122,81,N
9,1123,81,N
9,1124,81,N
9,1125,81,N
9,1126,81,N
9,1127,81,N
9,1128,81,N
9,1129,81,N
9,1130,81,N
9,1131,81,N
9,1132,81,N
9,1133,81,N
9,1134,81,N
9,1135,81,N
9,1136,81,N
9,1137,81,N
9,1138,81,N
9,1139,81,N
9,1140,81,N
9,1141,81,N
9,1142,81,N
9,1143,81,N
9,1144,70,V
9,1145,81,N
9,1146,81,N
9,1147,81,N
9,1148,81,N
9,1149,81,N
9,1150,81,N
9,1151,81,N
9,1152,81,N
9,1153,81,N
9,1154,81,N
9,1155,81,N
9,1156,81,N
9,1157,81,N
9,1158,81,N
9,1159,81,N
9,1160,81,N
9,1161,81,N
9,1162,81,N
9,1163,81,N
9,1164,81,N
9,1165,81,N
9,1166,81,N
9,1167,81,N
9,1168,81,N
9,1169,81,N
9,1170,81,N
9,1171,81,N
9,1172,81,N
9,1173,81,N
9,1174,81,N
9,1175,81,N
9,1176,81,N
9,1177,81,N
9,1178,81,N
9,1179,81,N
9,1180,81,N
9,1181,81,N
9,1182,81,N
9,1183,81,N
9,1184,81,N
9,1185,81,N
9,1186,81,N
9,1187,81,N
9,1188,81,N
9,1189,81,N
9,1190,81,N
9,1191,60,H
9,1192,81,N
9,1193,81,N
9,1194,81,N
9,1195,78,V
9,1196,81,N
9,1197,81,N
9,1198,81,N
9,1199,81,N
9,1200,81,N
9,1201,81,N
9,1202,81,N
9,1203,81,N
9,1204,81,N
9,1205,81,N
9,1206,81,N
9,1207,81,N
9,1208,81,N
9,1209,81,N
9,1210,76,V
9,1211,81,N
9,1212,81,N
9,1213,81,N
9,1214,81,N
9,1215,81,N
9,1216,81,N
9,1217,81,N
9,1218,77,H
9,1219,81,N
9,1220,81,H
9,1221,81,N
9,1222,81,N
9,1223,81,N
9,1224,81,N
9,1225,81,N
9,1226,81,N
9,1227,81,N
9,1228,81,N
9,1229,81,N
9,1230,81,N
9,1231,81,N
9,1232,81,N
9,1233,81,N
9,1234,81,N
9,1235,81,N
9,1236,81,N
9,1237,81,N
9,1238,81,N
9,1239,81,N
9,1240,81,N
9,1241,81,N
9,1242,77,H
9,1243,80,V
9,1244,81,N
9,1245,81,N
9,1246,81,N
9,1247,81,N
9,1248,81,N
9,1249,81,N
9,1250,81,N
9,1251,81,N
9,1252,81,N
9,1253,81,N
9,1254,81,N
9,1255,81,N
9,1256,81,N
9,1257,81,N
9,1258,81,N
9,1259,81,N
9,1260,81,N
9,1261,81,N
9,1262,81,N
9,1263,81,H
9,1264,81,N
9,1265,81,N
9,1266,81,N
9,1267,81,N
9,1268,81,N
9,1269,81,N
9,1270,81,N
9,1271,81,N
9,1272,76,H
9,1273,81,N
9,1274,81,N
9,1275,81,N
9,1276,81,N
9,1277,81,N
9,1278,81,N
9,1279,81,N
9,1280,81,N
9,1281,81,N
9,1282,81,N
9,1283,81,N
9,1284,81,N
9,1285,81,N
9,1286,81,N
9,1287,81,N
9,1288,81,N
9,1289,81,N
9,1290,81,N
9,1291,81,N
9,1292,81,N
9,1293,81,N
9,1294,81,N
9,1295,81,N
9,1296,81,N
9,1297,81,N
9,1298,81,N
9,1299,81,N
9,1300,81,N
9,1301,81,N
9,1302,81,N
9,1303,81,N
9,1304,81,N
9,1305,81,N
9,1306,81,N
9,1307,81,N
9,1308,81,N
9,1309,81,N
9,1310,81,N
9,1311,81,N
9,1312,81,N
9,1313,81,N
9,1314,81,N
9,1315,81,N
